Titre,Lien,Description,Type du bulletin,Date publication bulletin anssi,Editeur,Produits impactés,Versions concernés,CVE,CWE,CWE Description,CVSS Score,CVSS Severity,EPSS
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-2961,CWE-787,CWE-787 Out-of-bounds Write,Non disponible,Non disponible,0.000710000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-37890,CWE-476,CWE-476: NULL Pointer Dereference,7.5,High,0.000440000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-45296,CWE-1333,CWE-1333: Inefficient Regular Expression Complexity,7.5,High,0.000450000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-21939,Non disponible,"Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data.",5.3,Medium,0.000490000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-41110,CWE-187,CWE-187: Partial String Comparison,10,Critical,0.000450000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-40372,CWE-20,CWE-20 Improper Input Validation,5.3,Medium,0.002390000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2022-41723,Non disponible,CWE 400: Uncontrolled Resource Consumption,Non disponible,Non disponible,0.017340000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-39325,Non disponible,CWE-400: Uncontrolled Resource Consumption,Non disponible,Non disponible,0.005900000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-45283,Non disponible,CWE-41: Improper Resolution of Path Equivalence,Non disponible,Non disponible,0.002120000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-39338,Non disponible,n/a,Non disponible,Non disponible,0.000840000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2021-32740,CWE-400,CWE-400: Uncontrolled Resource Consumption,7.5,High,0.002520000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-37370,Non disponible,n/a,Non disponible,Non disponible,0.001140000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-38720,CWE-20,CWE-20 Improper Input Validation,5.3,Medium,0.003400000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-38728,CWE-20,CWE-20 Improper Input Validation,5.3,Medium,0.002140000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-21954,Non disponible,"Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized access to critical data or complete access to all Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data.",5.9,Medium,0.000490000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-6119,CWE-843,CWE-843 Access of Resource Using Incompatible Type ('Type Confusion'),Non disponible,Non disponible,0.000450000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-4068,CWE-1050,CWE-1050: Excessive Platform Resource Consumption within a Loop,7.5,High,0.000450000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-47220,Non disponible,n/a,Non disponible,Non disponible,0.000450000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-2398,Non disponible,CWE-772 Missing Release of Resource after Effective Lifetime,Non disponible,Non disponible,0.000460000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-38740,CWE-20,CWE-20 Improper Input Validation,5.3,Medium,0.002140000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2024-6387,CWE-364,Signal Handler Race Condition,Non disponible,Non disponible,0.002610000
Multiples vulnérabilités dans les produits IBM (03 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0003/,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",Avis,2025-01-02,IBM,"Db2, Db2, Db2","Db2 warehouse versions antérieures à 5.1, Db2 Big SQL versions antérieures à 7.8, Db2 versions antérieures à 5.1",CVE-2023-21967,Non disponible,"Difficult to exploit vulnerability allows unauthenticated attacker with network access via HTTPS to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition.",5.9,Medium,0.000490000
